,Timestamp,State,joint_angles_1,joint_angles_2,joint_angles_3,joint_angles_4,joint_angles_5,joint_angles_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,fts_reading_1,fts_reading_2,fts_reading_3,fts_reading_4,fts_reading_5,fts_reading_6,joint_torque_current_1,joint_torque_current_2,joint_torque_current_3,joint_torque_current_4,joint_torque_current_5,joint_torque_current_6,pose_tx,pose_ty,pose_tz,pose_qw,pose_qx,pose_qy,pose_qz,twist_tx,twist_ty,twist_tz,twist_rx,twist_ry,twist_rz,wrench_fx,wrench_fy,wrench_fz,wrench_mx,wrench_my,wrench_mz,encoder_torques_1,encoder_torques_2,encoder_torques_3,encoder_torques_4,encoder_torques_5,encoder_torques_6,encoder_loadinc_1,encoder_loadinc_2,encoder_loadinc_3,encoder_loadinc_4,encoder_loadinc_5,encoder_loadinc_6,encoder_motorinc_1,encoder_motorinc_2,encoder_motorinc_3,encoder_motorinc_4,encoder_motorinc_5,encoder_motorinc_6,wrench__fts_fx,wrench__fts_fy,wrench__fts_fz,wrench_fts_mx,wrench_fts_my,wrench_fts_mz,target_joint_angles_1,target_joint_angles_2,target_joint_angles_3,target_joint_angles_4,target_joint_angles_5,target_joint_angles_6,target_joint_velocity_1,target_joint_velocity_2,target_joint_velocity_3,target_joint_velocity_4,target_joint_velocity_5,target_joint_velocity_6,target_joint_accelerations_1,target_joint_accelerations_2,target_joint_accelerations_3,target_joint_accelerations_4,target_joint_accelerations_5,target_joint_accelerations_6,target_joint_torque_1,target_joint_torque_2,target_joint_torque_3,target_joint_torque_4,target_joint_torque_5,target_joint_torque_6,target_pose_tx,target_pose_ty,target_pose_tz,target_pose_qw,target_pose_qx,target_pose_qy,target_pose_qz,Target_Pose_Twist_tx,Target_Pose_Twist_ty,Target_Pose_Twist_tz,Target_Pose_Twist_qw,Target_Pose_Twist_qx,Target_Pose_Twist_qy,Target_Pose_Twist_qz,Target_Pose_Acceleration_tx,Target_Pose_Acceleration_ty,Target_Pose_Acceleration_tz,Target_Pose_Acceleration_qw,Target_Pose_Acceleration_qx,Target_Pose_Acceleration_qy,Target_Pose_Acceleration_qz
53,2315.621365317,0,0.62587,0.322143,0.947373,2.68805,1.78998,-0.0808175,0.00178278,-0.00475407,0.0,0.00355967,-0.00498354,-0.0,7.727051834371875,-4.053323241146368,25.34083477436698,-0.402324183638635,-0.1096463865593727,0.1937607189562141,-10.8046,-106.007,-68.587,2.41868,-0.055495,-1.40957,0.586443,0.51544,1.17103,-0.244558,-0.312964,0.124006,0.909322,-0.00683393,-0.00537304,0.00674705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439196,3317529,3674624,-2546264,15128643,2214444,-202506800,-104384455,-168637114,-725029377,59477265,21564455,0,0,0,0,0,0,0.625855,0.321651,0.947076,2.68841,1.78992,-0.0808932,0.000568284,-0.000472411,0.00287561,0.00184979,-0.00369006,-0.00704556,0.0204793,-0.0170238,0.103639,0.0666305,-0.132997,-0.253878,0.136838,-88.1872,-43.9227,8.8266,-3.93218,-1.84439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2315.623759199,0,0.625869,0.322125,0.947371,2.68805,1.78998,-0.0808186,-0.0,-0.00475407,-0.00462757,0.00249177,-0.0010679,0.0032037,7.727051834371875,-4.053323241146368,25.34083477436698,-0.402324183638635,-0.1096463865593727,0.1937607189562141,-7.54282,-103.663,-66.1683,6.17628,-1.05441,-1.62045,0.58643,0.51543,1.17105,-0.244554,-0.312973,0.124004,0.909321,-0.00644056,-0.0048851,0.00698424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439199,3317575,3674620,-2546255,15128645,2214447,-202506657,-104378526,-168637165,-725029313,59477311,21564595,0,0,0,0,0,0,0.625856,0.32165,0.947082,2.68842,1.78992,-0.0809078,0.000609981,-0.000507072,0.00308662,0.00198545,-0.00396085,-0.00756246,0.0212174,-0.0176373,0.107375,0.0690283,-0.137792,-0.263025,0.141951,-88.1703,-43.894,8.83591,-3.93462,-1.84776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2315.625478846,0,0.625871,0.322102,0.947373,2.68805,1.78999,-0.0808175,0.000594259,-0.00475407,0.0,0.00569547,-0.00498354,0.00142387,7.727051834371875,-4.053323241146368,25.34083477436698,-0.402324183638635,-0.1096463865593727,0.1937607189562141,-10.8046,-103.663,-68.7598,3.80079,-0.321871,-1.98672,0.586412,0.515419,1.17106,-0.244552,-0.312986,0.124,0.909317,-0.00916529,-0.00578418,0.00835113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439194,3317637,3674624,-2546255,15128660,2214444,-202506555,-104373018,-168637016,-725029658,59477244,21564771,0,0,0,0,0,0,0.625857,0.321649,0.947088,2.68842,1.78991,-0.0809235,0.000653154,-0.00054296,0.00330511,0.00212591,-0.00424122,-0.00809766,0.0219555,-0.0182508,0.111111,0.0714262,-0.142587,-0.272172,0.147065,-88.1538,-43.8647,8.84552,-3.93711,-1.85124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2315.627394718,0,0.62587,0.322078,0.947369,2.68805,1.78998,-0.0808167,0.000594259,-0.00475407,-0.0042716,0.0032037,-0.0010679,-0.0,7.727051834371875,-4.053323241146368,25.34083477436698,-0.402324183638635,-0.1096463865593727,0.1937607189562141,-8.46019,-101.726,-66.1683,3.97355,-1.26529,-1.29858,0.586394,0.515405,1.17109,-0.244548,-0.312995,0.123996,0.909316,-0.00914283,-0.00690272,0.0110777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439196,3317703,3674613,-2546255,15128643,2214442,-202506477,-104367567,-168637025,-725029735,59477278,21565488,0,0,0,0,0,0,0.625859,0.321648,0.947095,2.68842,1.7899,-0.0809402,0.000697803,-0.000580075,0.00353107,0.00227116,-0.00453119,-0.00865115,0.0226935,-0.0188643,0.114847,0.073824,-0.147382,-0.281319,0.152177,-88.1364,-43.8349,8.85541,-3.93967,-1.85482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2315.629364349,0,0.625869,0.322065,0.947367,2.68805,1.78998,-0.0808205,0.000891389,-0.00475407,-0.000711934,0.00284774,-0.00533951,0.0010679,7.703737736525208,-4.088832809805303,25.39497823439628,-0.4042177667648942,-0.1106922240523136,0.1923651548655411,-8.96984,-99.3818,-67.7232,6.86734,-0.843524,-1.56496,0.586385,0.515397,1.1711,-0.244544,-0.313002,0.123993,0.909315,-0.00457187,-0.00373787,0.0052533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439198,3317736,3674609,-2546257,15128644,2214452,-202506411,-104363275,-168636937,-725029722,59477234,21565617,0,0,0,0,0,0,0.62586,0.321647,0.947102,2.68843,1.78989,-0.0809581,0.000743928,-0.000618417,0.0037645,0.0024212,-0.00483075,-0.00922293,0.0234316,-0.0194777,0.118583,0.0762219,-0.152177,-0.290466,0.157288,-88.1187,-43.8044,8.8656,-3.94225,-1.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2315.631384119,0,0.62587,0.322045,0.947365,2.68805,1.78998,-0.0808227,0.000891389,-0.00475407,-0.00355967,0.00569547,-0.000711934,-0.0,7.703737736525208,-4.088832809805303,25.39497823439628,-0.4042177667648942,-0.1106922240523136,0.1923651548655411,-8.96984,-100.299,-66.3411,3.97355,-0.632643,-1.77584,0.586369,0.515386,1.17111,-0.24454,-0.313011,0.123987,0.909314,-0.00794496,-0.0057391,0.00867083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439196,3317791,3674604,-2546267,15128645,2214458,-202506362,-104358538,-168636925,-725030184,59477236,21565820,0,0,0,0,0,0,0.625862,0.321645,0.94711,2.68843,1.78988,-0.0809771,0.000791524,-0.000657986,0.00400529,0.00257629,-0.00513972,-0.00981314,0.0241697,-0.0200912,0.122321,0.0786163,-0.156975,-0.299611,0.162402,-88.1029,-43.7738,8.87606,-3.94485,-1.86228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2315.633363034,0,0.625871,0.322028,0.947362,2.68805,1.78998,-0.0808242,0.000891389,-0.00475407,-0.000355967,0.00569547,-0.00533951,-0.0,7.703737736525208,-4.088832809805303,25.39497823439628,-0.4042177667648942,-0.1106922240523136,0.1923651548655411,-8.96984,-97.9547,-66.5138,4.44865,-1.30968,-2.03112,0.586355,0.515378,1.17113,-0.244537,-0.313021,0.123986,0.909311,-0.00703759,-0.00390756,0.00712559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439192,3317835,3674596,-2546254,15128644,2214462,-202506234,-104354256,-168636904,-725030463,59477125,21566233,0,0,0,0,0,0,0.625863,0.321644,0.947118,2.68844,1.78987,-0.0809974,0.000840602,-0.000698782,0.00425367,0.00273591,-0.00545847,-0.0104215,0.0249079,-0.0207047,0.126059,0.0810095,-0.161773,-0.308755,0.167516,-88.0858,-43.7424,8.88681,-3.94751,-1.86616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2315.635369672,0,0.625867,0.322012,0.947359,2.68805,1.78999,-0.080828,0.000594259,-0.00475407,-0.00498354,0.0021358,-0.0010679,-0.0,7.703737736525208,-4.088832809805303,25.39497823439628,-0.4042177667648942,-0.1106922240523136,0.1923651548655411,-10.3969,-97.4451,-64.6566,6.34905,-0.732534,-1.98672,0.586343,0.515365,1.17114,-0.244531,-0.313031,0.123981,0.90931,-0.00568672,-0.00629951,0.00741393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439203,3317879,3674586,-2546259,15128654,2214472,-202506185,-104350460,-168636939,-725030466,59477099,21566508,0,0,0,0,0,0,0.625865,0.321643,0.947127,2.68844,1.78986,-0.0810188,0.000891156,-0.000740805,0.00450953,0.00290032,-0.00578681,-0.0110482,0.0256461,-0.0213182,0.129798,0.0834028,-0.166572,-0.317899,0.17263,-88.0693,-43.7107,8.89785,-3.95021,-1.87014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2315.637366312,0,0.625872,0.321997,0.947349,2.68805,1.78999,-0.0808261,0.000891389,-0.00445694,-0.000355967,0.00569547,-0.00569547,-0.0,7.703737736525208,-4.088832809805303,25.39497823439628,-0.4042177667648942,-0.1106922240523136,0.1923651548655411,-9.37756,-95.6103,-66.3411,4.79418,-0.210881,-1.98672,0.586328,0.515358,1.17116,-0.244531,-0.313041,0.123975,0.909308,-0.00768574,-0.00370966,0.00857439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439191,3317918,3674561,-2546268,15128652,2214467,-202506135,-104347587,-168636895,-725030777,59476947,21566727,0,0,0,0,0,0,0.625867,0.321641,0.947136,2.68845,1.78985,-0.0810416,0.000943186,-0.000784055,0.00477286,0.00306952,-0.00612476,-0.0116931,0.0263842,-0.0219316,0.133536,0.085796,-0.17137,-0.327044,0.177745,-88.0528,-43.6785,8.90915,-3.95296,-1.87422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2315.639363982,0,0.62587,0.321981,0.947345,2.68805,1.78999,-0.0808291,0.00148565,-0.00148565,-0.00498354,0.00569547,-0.0021358,-0.0,7.665925584075696,-4.096756136971353,25.44103497648619,-0.4052003523185744,-0.1111965194780347,0.1913139160689247,-11.3142,-104.58,-64.3111,4.44865,-0.732534,-1.82024,0.586316,0.515347,1.17117,-0.244526,-0.31305,0.123971,0.909306,-0.00608865,-0.0054118,0.00758531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439196,3317961,3674549,-2546271,15128654,2214475,-202506082,-104344454,-168637005,-725031031,59476903,21566976,0,0,0,0,0,0,0.625869,0.32164,0.947146,2.68846,1.78983,-0.0810656,0.000996692,-0.000828531,0.00504367,0.00324351,-0.0064723,-0.0123563,0.0271224,-0.0225451,0.137274,0.0881892,-0.176169,-0.336188,0.182859,-88.0365,-43.6458,8.92071,-3.95575,-1.8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2315.641421893,0,0.62587,0.321963,0.94734,2.68805,1.78998,-0.0808317,0.00029713,-0.00356555,-0.000711934,0.00533951,-0.00569547,-0.0,7.665925584075696,-4.096756136971353,25.44103497648619,-0.4052003523185744,-0.1111965194780347,0.1913139160689247,-10.3969,-96.12,-66.1683,5.65799,-1.0988,-1.82024,0.586301,0.515337,1.17119,-0.244521,-0.313059,0.123968,0.909305,-0.00739232,-0.00495727,0.00850687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439195,3318010,3674537,-2546266,15128646,2214482,-202505982,-104341330,-168636964,-725031174,59476806,21567541,0,0,0,0,0,0,0.625871,0.321638,0.947156,2.68846,1.78982,-0.081091,0.00105168,-0.000874235,0.00532196,0.00342228,-0.00682943,-0.0130379,0.0278605,-0.0231586,0.141012,0.0905825,-0.180967,-0.345333,0.187973,-88.02,-43.6127,8.93256,-3.95858,-1.88267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2315.643394695,0,0.625869,0.321948,0.947334,2.68806,1.78998,-0.0808328,0.000891389,-0.00178278,-0.00569547,0.00533951,-0.00142387,-0.0,7.665925584075696,-4.096756136971353,25.44103497648619,-0.4052003523185744,-0.1111965194780347,0.1913139160689247,-11.8239,-101.318,-63.62,5.48523,-0.899019,-2.08661,0.58629,0.515328,1.17121,-0.244517,-0.313067,0.123963,0.909304,-0.00571801,-0.00478955,0.00759522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439197,3318048,3674520,-2546275,15128641,2214485,-202505931,-104338217,-168637112,-725031301,59476801,21568618,0,0,0,0,0,0,0.625873,0.321636,0.947167,2.68847,1.78981,-0.0811178,0.00110813,-0.000921166,0.00560772,0.00360584,-0.00719616,-0.0137377,0.0285987,-0.0237721,0.144751,0.0929757,-0.185766,-0.354477,13.415,-88.0032,-43.5792,8.94468,-3.96144,-1.88703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2315.645377011,0,0.625868,0.321933,0.947329,2.68805,1.78998,-0.08084,0.00207991,-0.00326842,-0.0010679,0.00569547,-0.00569547,-0.0,7.665925584075696,-4.096756136971353,25.44103497648619,-0.4052003523185744,-0.1111965194780347,0.1913139160689247,-12.7413,-94.693,-65.4773,5.48523,-1.36518,-2.35299,0.586277,0.515319,1.17122,-0.24451,-0.313077,0.123961,0.909303,-0.00623032,-0.00453805,0.00736563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439200,3318089,3674506,-2546261,15128638,2214504,-202505919,-104334923,-168637053,-725031512,59476601,21570503,0,0,0,0,0,0,0.625875,0.321634,0.947179,2.68848,1.78979,-0.081146,0.00116607,-0.000969323,0.00590096,0.00379418,-0.00757249,-0.0144558,0.0293369,-0.0243855,0.148489,0.0953689,-0.190564,-0.363621,13.424,-87.987,-43.5453,8.95704,-3.96434,-1.8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2315.647366517,0,0.625868,0.321924,0.947325,2.68805,1.78999,-0.0808572,0.00029713,-0.000594259,-0.00569547,0.00569547,-0.00177984,-0.0042716,7.665925584075696,-4.096756136971353,25.44103497648619,-0.4052003523185744,-0.1111965194780347,0.1913139160689247,-7.95054,-100.809,-61.8924,5.83076,-1.57606,-2.14211,0.586269,0.515312,1.17123,-0.244501,-0.313085,0.123954,0.909303,-0.00403688,-0.00341697,0.00479829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439201,3318114,3674495,-2546269,15128648,2214550,-202505831,-104332337,-168637209,-725031726,59476560,21573610,0,0,0,0,0,0,0.625878,0.321632,0.947191,2.68849,1.78978,-0.0811756,0.00122547,-0.00101871,0.00620151,0.00398768,-0.00795815,-0.0151924,0.0300751,-0.024999,0.15223,0.0977568,-0.195367,-0.372763,13.433,-87.9706,-43.511,8.96969,-3.96728,-1.89605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2315.64936356,0,0.625868,0.321909,0.947321,2.68806,1.78998,-0.080871,0.00237704,-0.00326842,-0.000355967,0.00569547,-0.00569547,-0.000355967,7.607728332146561,-4.072139235239046,25.47319818265148,-0.4050476656998011,-0.110946815351845,0.1904679532602637,-12.2316,-92.7563,-66.1683,5.65799,-0.843524,-1.87573,0.586258,0.515303,1.17124,-0.244492,-0.313092,0.123948,0.909304,-0.00543184,-0.00438404,0.00693818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439202,3318153,3674486,-2546278,15128638,2214587,-202505811,-104329093,-168637109,-725032055,59476292,21576542,0,0,0,0,0,0,0.62588,0.32163,0.947204,2.68849,1.78976,-0.0812068,0.00128636,-0.00106932,0.00650971,0.00418558,-0.00835368,-0.015947,0.0308135,-0.0256125,0.155971,0.100143,-0.200171,-0.381903,13.4422,-102.088,-43.4766,8.98258,-3.97025,-1.9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2315.65136263,0,0.625868,0.321896,0.947319,2.68806,1.78998,-0.0808812,-0.0,-0.00148565,-0.00569547,0.00569547,-0.00569547,-0.0,7.607728332146561,-4.072139235239046,25.47319818265148,-0.4050476656998011,-0.110946815351845,0.1904679532602637,-7.03317,-97.0374,-62.2379,6.86734,-0.943415,-2.39738,0.586248,0.515296,1.17126,-0.244486,-0.3131,0.123944,0.909304,-0.00524711,-0.00348786,0.00543243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439200,3318187,3674481,-2546279,15128643,2214614,-202505710,-104325950,-168637291,-725032496,59476060,21579058,0,0,0,0,0,0,0.625883,0.321628,0.947217,2.6885,1.78974,-0.0812394,0.00134873,-0.00112116,0.0068254,0.00438826,-0.00875883,-0.01672,0.0315518,-0.026226,0.159712,0.102529,-0.204975,-0.391044,13.4514,-102.077,-43.4417,8.9957,-3.97326,-1.90544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2315.653358703,0,0.625868,0.321881,0.947319,2.68806,1.78998,-0.080892,0.00207991,-0.00207991,-0.000355967,0.00569547,-0.0032037,-0.00569547,7.607728332146561,-4.072139235239046,25.47319818265148,-0.4050476656998011,-0.110946815351845,0.1904679532602637,-10.3969,-97.4451,-65.65,6.69457,-1.1543,-1.35408,0.586237,0.515288,1.17127,-0.244478,-0.313107,0.123939,0.909304,-0.00551237,-0.00423424,0.00606613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439201,3318227,3674479,-2546281,15128643,2214643,-202505695,-104322872,-168637209,-725033053,59476030,21581924,0,0,0,0,0,0,0.625886,0.321626,0.947231,2.68851,1.78972,-0.0812737,0.00141257,-0.00117422,0.00714856,0.0045957,-0.00917358,-0.0175112,0.0322901,-0.0268395,0.163454,0.104915,-0.209778,-0.400184,13.4608,-102.067,-43.4065,9.00907,-3.97631,-1.91027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2315.656743508,0,0.625867,0.321873,0.947316,2.68806,1.78998,-0.0809021,0.000594259,-0.00118852,-0.00498354,0.00569547,-0.00569547,-0.0,7.607728332146561,-4.072139235239046,25.47319818265148,-0.4050476656998011,-0.110946815351845,0.1904679532602637,-9.37756,-97.4451,-62.2379,7.21286,-1.26529,-2.29749,0.586231,0.515282,1.17128,-0.244471,-0.31311,0.123936,0.909305,-0.00296029,-0.00273795,0.00434152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439204,3318250,3674472,-2546284,15128631,2214670,-202505669,-104320092,-168637318,-725033712,59475732,21584749,0,0,0,0,0,0,0.625888,0.321623,0.947246,2.68852,1.78971,-0.0813095,0.00147789,-0.00122852,0.00747921,0.00480792,-0.00959794,-0.0183207,0.0330284,-0.0274529,0.167195,0.107301,-0.214582,-0.409324,13.4702,-102.057,-43.371,9.02267,-3.97941,-1.91519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2315.657711583,0,0.625866,0.321862,0.947314,2.68806,1.78998,-0.0809137,0.00237704,-0.00415981,-0.000355967,0.00569547,-0.00569547,-0.00355967,7.607728332146561,-4.072139235239046,25.47319818265148,-0.4050476656998011,-0.110946815351845,0.1904679532602637,-9.88721,-94.1833,-64.8294,6.69457,-1.83133,-2.35299,0.586223,0.515275,1.17129,-0.244464,-0.313116,0.12393,0.909306,-0.0039042,-0.00346636,0.00476492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439205,3318278,3674467,-2546297,15128633,2214701,-202505660,-104316999,-168637170,-725034398,59475362,21587655,0,0,0,0,0,0,0.625892,0.321621,0.947261,2.68853,1.78969,-0.0813469,0.00154468,-0.00128404,0.00781734,0.00502491,-0.0100319,-0.0191485,0.0337667,-0.0280664,0.170937,0.109688,-0.219386,-0.418465,13.4798,-102.048,-43.3353,9.0365,-3.98251,-1.9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2315.659392607,0,0.625867,0.32185,0.947315,2.68807,1.78998,-0.0809265,0.000594259,-0.00029713,-0.00355967,0.00569547,-0.00569547,-0.0032037,7.546508427052383,-4.008798791272507,25.46730789728118,-0.403384627726156,-0.1096681639282455,0.1902544618756009,-7.95054,-97.4451,-61.3741,7.55839,-2.09771,-1.98672,0.586214,0.515269,1.1713,-0.244457,-0.313122,0.123925,0.909306,-0.00451092,-0.00326067,0.00463202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439204,3318311,3674469,-2546302,15128634,2214735,-202505612,-104313881,-168637206,-725035261,59475027,21591033,0,0,0,0,0,0,0.625895,0.321618,0.947277,2.68854,1.78967,-0.0813861,0.00161296,-0.00134078,0.00816296,0.00524667,-0.0104755,-0.0199946,0.034505,-0.0286799,0.174678,0.112074,-0.22419,-0.427605,13.4894,-102.039,-43.2994,9.05054,-3.98568,-1.92529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2315.661364719,0,0.625868,0.321842,0.947317,2.68807,1.78998,-0.0809347,0.00386268,-0.00386268,-0.0010679,0.00569547,-0.00569547,-0.00177984,7.546508427052383,-4.008798791272507,25.46730789728118,-0.403384627726156,-0.1096681639282455,0.1902544618756009,-11.3142,-92.2467,-62.929,7.21286,-2.15321,-2.91904,0.586209,0.515265,1.1713,-0.244453,-0.313124,0.123922,0.909307,-0.00241726,-0.00161911,0.00229488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439202,3318331,3674476,-2546309,15128630,2214757,-202505649,-104310668,-168637044,-725036346,59474723,21593587,0,0,0,0,0,0,0.625898,0.321615,0.947294,2.68855,1.78964,-0.0814269,0.0016827,-0.00139875,0.00851606,0.0054732,-0.0109287,-0.0208589,0.0352433,-0.0292934,0.17842,0.11446,-0.228994,-0.436746,13.4992,-102.03,-43.2632,9.06481,-3.98888,-1.93047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2315.66342456,0,0.625866,0.321835,0.94732,2.68808,1.78998,-0.0809441,-0.0,-0.00029713,-0.0021358,0.00569547,-0.00569547,-0.00569547,7.546508427052383,-4.008798791272507,25.46730789728118,-0.403384627726156,-0.1096681639282455,0.1902544618756009,-5.19843,-99.3818,-62.4107,7.55839,-2.1976,-1.72035,0.586206,0.515261,1.1713,-0.244448,-0.313125,0.123917,0.909309,-0.00177853,-0.00241816,0.00234554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439205,3318350,3674482,-2546326,15128629,2214782,-202505593,-104307593,-168637017,-725037603,59474227,21597677,0,0,0,0,0,0,0.625901,0.321612,0.947311,2.68856,1.78962,-0.0814695,0.00175392,-0.00145795,0.0088764,0.00570504,-0.0113911,-0.0217418,0.0359818,-0.0299069,0.182165,0.116838,-0.233803,-0.445882,13.509,-102.021,-43.227,9.07929,-3.99209,-1.93573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2315.665395456,0,0.625867,0.321828,0.947325,2.68808,1.78998,-0.0809519,0.00415981,-0.00326842,0.0,0.00569547,-0.00569547,-0.00569547,7.546508427052383,-4.008798791272507,25.46730789728118,-0.403384627726156,-0.1096681639282455,0.1902544618756009,-10.3969,-93.6737,-63.9656,7.90392,-1.78694,-1.62045,0.586202,0.515257,1.17131,-0.244444,-0.313126,0.123913,0.90931,-0.00194251,-0.00163134,0.0017015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439204,3318370,3674495,-2546338,15128625,2214803,-202505645,-104304888,-168636756,-725039099,59473560,21601309,0,0,0,0,0,0,0.625905,0.321609,0.947329,2.68857,1.7896,-0.0815139,0.00182662,-0.00151838,0.00924448,0.00594109,-0.0118635,-0.0226427,0.0367204,-0.0305204,0.185911,0.119214,-0.238615,-0.455017,13.519,-102.013,-43.1906,9.09398,-3.99535,-1.94108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2315.667393731,0,0.625864,0.321821,0.947326,2.68809,1.78997,-0.0809665,0.000891389,-0.0,-0.00249177,0.00569547,-0.00569547,-0.00498354,7.546508427052383,-4.008798791272507,25.46730789728118,-0.403384627726156,-0.1096681639282455,0.1902544618756009,-7.95054,-100.299,-62.5835,8.55178,-1.52056,-2.39738,0.586199,0.515252,1.17131,-0.244436,-0.313126,0.123908,0.909313,-0.00113065,-0.00285202,0.00266699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439212,3318388,3674498,-2546356,15128616,2214842,-202505633,-104301908,-168636715,-725040573,59472743,21604630,0,0,0,0,0,0,0.625909,0.321606,0.947348,2.68859,1.78957,-0.0815601,0.0019008,-0.00158004,0.00962004,0.00618189,-0.0123455,-0.0235619,0.0374589,-0.0311338,0.189657,0.12159,-0.243426,-0.464151,13.529,-102.005,-43.154,9.10885,-3.99865,-1.9465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2315.669387202,0,0.625866,0.321812,0.947328,2.68809,1.78997,-0.0809804,0.00326842,-0.0,0.0,0.00569547,-0.00569547,-0.00569547,7.484216967229747,-3.908650395477896,25.39764952594282,-0.3998760827916065,-0.1067586978782595,0.1914168191796338,-7.95054,-102.236,-63.9656,8.8973,-2.61936,-2.03112,0.586193,0.515248,1.17132,-0.24443,-0.313128,0.123902,0.909315,-0.00328418,-0.0015715,0.00317244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439205,3318412,3674504,-2546370,15128606,2214879,-202505647,-104299005,-168636545,-725042561,59471823,21608405,0,0,0,0,0,0,0.625913,0.321603,0.947368,2.6886,1.78955,-0.0816082,0.00197645,-0.00164292,0.0100031,0.00642745,-0.0128372,-0.0244994,0.0381974,-0.0317473,0.193403,0.123966,-0.248237,-0.473286,13.5392,-101.997,-43.1173,9.12389,-4.00198,-1.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
